group,source_dataset,input_condition,denoiser_id,recognition_model,filename,ground_truth,predicted_text,is_correct,edit_distance,mean_confidence,position_confidences,position_1_correct,position_2_correct,position_3_correct,position_4_correct,position_5_correct
normal_denoised,normal,normal_M5_denoised,M5,train_011,20785_SEFR3.png,SEFR3,44AMG,False,5,0.3692100793123245,0.3535|0.2672|0.1384|0.5817|0.5053,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,99785_CEZEC.png,CEZEC,EWW4E,False,5,0.36973891854286195,0.3922|0.3191|0.2373|0.2702|0.6298,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,14997_6BJBC.png,6BJBC,G4W4E,False,5,0.37001616358757017,0.2974|0.5458|0.4704|0.2804|0.2561,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,19299_CCITM.png,CCITM,EWWWW,False,5,0.3702073633670807,0.4005|0.3102|0.3357|0.3032|0.5013,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,7289_BPPSO.png,BPPSO,E4M4G,False,5,0.3704927295446396,0.2725|0.2683|0.4387|0.2061|0.6669,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,65197_TYZZ2.png,TYZZ2,EWK4G,False,5,0.37151476740837097,0.3649|0.8079|0.1424|0.2380|0.3043,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,3498_QICLD.png,QICLD,4WEGG,False,5,0.3715805888175964,0.4975|0.3606|0.2234|0.2569|0.5194,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,73386_ZRQIF.png,ZRQIF,GWGWM,False,5,0.37313389480113984,0.2141|0.4127|0.3775|0.3990|0.4624,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,25785_YXXBF.png,YXXBF,WWGGW,False,5,0.3750155657529831,0.3029|0.4301|0.6374|0.3027|0.2020,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,45591_R7F3E.png,R7F3E,GME4M,False,5,0.3751804828643799,0.4523|0.6073|0.3444|0.2732|0.1986,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,51585_12CLE.png,12CLE,EW4G4,False,5,0.3762527495622635,0.1714|0.6627|0.3991|0.3739|0.2742,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,2387_CYSGE.png,CYSGE,E44W4,False,5,0.3770563960075378,0.4347|0.2310|0.3916|0.2488|0.5791,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,69595_YTDJ0.png,YTDJ0,MWM6W,False,5,0.37808933258056643,0.6312|0.2973|0.3045|0.2636|0.3939,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,92693_2CB23.png,2CB23,4WAEG,False,5,0.3790213614702225,0.2690|0.3349|0.2031|0.3725|0.7156,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,23285_RFC2F.png,RFC2F,GME4M,False,5,0.37984536290168763,0.3569|0.5068|0.3792|0.4722|0.1841,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,75398_8SG6S.png,8SG6S,WW4W4,False,5,0.38236052095890044,0.6125|0.2129|0.1891|0.5008|0.3964,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,30897_O22ED.png,O22ED,EWE4G,False,5,0.382577383518219,0.2970|0.4396|0.3803|0.2766|0.5194,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,51994_0S5A0.png,0S5A0,GW4WG,False,5,0.3837024211883545,0.3080|0.3575|0.3346|0.2985|0.6200,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,23493_G36B4.png,G36B4,EEGEW,False,5,0.38419252932071685,0.3778|0.2437|0.3199|0.2636|0.7160,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,41788_ZDDBF.png,ZDDBF,4WGMM,False,5,0.384451162815094,0.3217|0.7903|0.3144|0.3242|0.1717,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,84887_D2SPR.png,D2SPR,4WGMG,False,5,0.38451709151268004,0.3697|0.4001|0.1835|0.5917|0.3776,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,96886_WS5E9.png,WS5E9,GWGWG,False,5,0.38475852012634276,0.3306|0.4845|0.4077|0.3430|0.3580,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,13893_ZXQZ5.png,ZXQZ5,W4E44,False,5,0.38648911118507384,0.2828|0.1893|0.3906|0.2543|0.8155,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,52986_9X15T.png,9X15T,GWW4M,False,5,0.3870205730199814,0.6527|0.4848|0.2026|0.3348|0.2602,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,50993_ZCAE0.png,ZCAE0,JWW4W,False,5,0.38736997842788695,0.1706|0.5401|0.5773|0.1837|0.4652,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,81387_O2F3D.png,O2F3D,EWMSW,False,5,0.3878867536783218,0.3957|0.3233|0.4911|0.2128|0.5165,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,27689_7XGTQ.png,7XGTQ,MGWGG,False,5,0.388222336769104,0.2204|0.3466|0.5033|0.3037|0.5671,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,39698_T0G7C.png,T0G7C,WMEME,False,5,0.3882646054029465,0.2219|0.1926|0.3990|0.2190|0.9088,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,10890_T123O.png,T123O,EMEGG,False,5,0.3888300508260727,0.3353|0.5251|0.3849|0.2486|0.4503,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,15691_YEEX2.png,YEEX2,E4AWG,False,5,0.3895136475563049,0.2672|0.4655|0.3285|0.4084|0.4780,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,1489_O2C1Z.png,O2C1Z,EWE4G,False,5,0.3903542846441269,0.4688|0.4258|0.2339|0.2721|0.5513,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,17793_ZLX7A.png,ZLX7A,GWEGG,False,5,0.3904806226491928,0.3308|0.3098|0.1929|0.2295|0.8895,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,75798_F723D.png,F723D,EME4G,False,5,0.39080714881420137,0.4193|0.2106|0.3511|0.3374|0.6357,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,76897_JZOEF.png,JZOEF,SMWGW,False,5,0.39134199619293214,0.5834|0.5078|0.4703|0.1734|0.2218,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,29791_ZQL6E.png,ZQL6E,EG4M4,False,5,0.39267381429672243,0.2793|0.3767|0.7005|0.2994|0.3075,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,34589_Z25SF.png,Z25SF,WW4WM,False,5,0.3926869720220566,0.4004|0.6628|0.1804|0.1528|0.5671,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,24288_BDX2R.png,BDX2R,EWGJW,False,5,0.3933191657066345,0.5690|0.5182|0.2415|0.2707|0.3673,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,81191_KX3B3.png,KX3B3,G4WMG,False,5,0.3935868442058563,0.3667|0.3666|0.3908|0.3730|0.4709,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,16687_729TT.png,729TT,MW4WG,False,5,0.3937387466430664,0.2733|0.4991|0.2902|0.4183|0.4879,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,84988_IETSN.png,IETSN,WW44M,False,5,0.3937517911195755,0.1750|0.5044|0.2536|0.2662|0.7695,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,8094_PESPE.png,PESPE,EWGM4,False,5,0.39383937120437623,0.5146|0.2674|0.3281|0.2815|0.5777,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,92186_6C3S7.png,6C3S7,GWE4G,False,5,0.3938681185245514,0.2750|0.2417|0.5454|0.4363|0.4709,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,29797_2BDSX.png,2BDSX,GWEEG,False,5,0.3941603362560272,0.2656|0.2630|0.2303|0.2984|0.9135,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,66896_P3D2P.png,P3D2P,E4E4W,False,5,0.3947815358638763,0.2173|0.5602|0.1917|0.4497|0.5550,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,20997_75BHR.png,75BHR,M4AMW,False,5,0.39550084471702573,0.2735|0.4230|0.2836|0.4364|0.5610,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,34687_8GS2Z.png,8GS2Z,MEGGG,False,5,0.3957170009613037,0.5534|0.3934|0.2880|0.4609|0.2828,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,85787_DY2BC.png,DY2BC,EEE44,False,5,0.3963194966316223,0.2713|0.3651|0.5243|0.2732|0.5477,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,18298_FB11P.png,FB11P,EWEMM,False,5,0.3963750422000885,0.5315|0.3629|0.3959|0.3552|0.3363,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,84598_GBESB.png,GBESB,WWWEG,False,5,0.39770970940589906,0.3302|0.3505|0.5302|0.4759|0.3017,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,10190_8RDS1.png,8RDS1,4MG8G,False,5,0.3982736051082611,0.3231|0.7047|0.2647|0.1847|0.5142,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,99692_7IH72.png,7IH72,GWMEW,False,5,0.39837445616722106,0.2157|0.5198|0.5603|0.3192|0.3770,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,32294_62ZJ7.png,62ZJ7,GWG4M,False,5,0.39843072593212125,0.2673|0.6673|0.2322|0.3737|0.4516,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,80489_03ODF.png,03ODF,S4WWM,False,5,0.39985876977443696,0.2442|0.4320|0.4231|0.5463|0.3537,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,80891_GB72B.png,GB72B,E4WM4,False,5,0.4007790803909302,0.3808|0.3628|0.2981|0.3023|0.6599,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,39393_1ZCD8.png,1ZCD8,EMEGG,False,5,0.40120207965373994,0.5323|0.1608|0.2175|0.5760|0.5195,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,19595_LEBJB.png,LEBJB,WWAGG,False,5,0.40168884992599485,0.3269|0.4076|0.3637|0.3902|0.5200,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,74994_476E2.png,476E2,GMW44,False,5,0.40187647342681887,0.5799|0.3585|0.3966|0.3040|0.3704,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_011,15389_2ODB6.png,2ODB6,EWW4M,False,5,0.4026603579521179,0.2566|0.4899|0.3807|0.3862|0.4998,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,69291_8281J.png,8281J,WWW4M,False,5,0.5452790796756745,0.6198|0.5861|0.7294|0.3292|0.4619,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,86294_SFLJI.png,SFLJI,4WWW4,False,5,0.5557526469230651,0.4601|0.3538|0.7549|0.4488|0.7611,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,31697_XXJ84.png,XXJ84,MMWWW,False,5,0.5610287070274353,0.5315|0.4314|0.4262|0.4161|0.9999,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,37689_O8S1K.png,O8S1K,4WWWW,False,5,0.5674706101417542,0.3918|0.6506|0.9145|0.3454|0.5351,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,95597_DJ72H.png,DJ72H,GM4GM,False,5,0.5692566514015198,0.3209|0.4893|0.4052|0.6546|0.9763,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,85189_05TQQ.png,05TQQ,G4MW4,False,5,0.5717529475688934,0.4591|0.4998|0.4566|0.4446|0.9986,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,32085_TISQO.png,TISQO,4MM44,False,5,0.5730097770690918,0.3929|0.6392|0.5974|0.6603|0.5753,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,48996_3NN7F.png,3NN7F,4MMM4,False,5,0.5753659307956696,0.4534|0.4629|0.4470|0.5136|0.9999,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,27392_6JLA2.png,6JLA2,4GMWW,False,5,0.576990133523941,0.4570|0.4889|0.3567|0.9845|0.5978,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,7089_CO6NY.png,CO6NY,G4W4M,False,5,0.577446973323822,0.3875|0.9821|0.3226|0.4556|0.7394,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,79785_3HDRP.png,3HDRP,WMMWW,False,5,0.5797723352909088,0.7855|0.5622|0.4359|0.5066|0.6087,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,77386_X2U9I.png,X2U9I,54WW4,False,5,0.5826694428920746,0.3574|0.3324|0.4975|0.8410|0.8850,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,8596_3DDJY.png,3DDJY,W444M,False,5,0.5834237635135651,0.3658|0.5968|0.4603|0.7009|0.7932,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,80293_DOO96.png,DOO96,W4WWW,False,5,0.5842353701591492,0.8053|0.3176|0.3797|0.7335|0.6851,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,91799_022XN.png,022XN,44WWW,False,5,0.5845990240573883,0.3516|0.9436|0.5025|0.4060|0.7193,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,10388_UTSXF.png,UTSXF,4G4W4,False,5,0.5869186699390412,0.3556|0.2653|0.5576|0.7562|1.0000,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,88486_UISRZ.png,UISRZ,4MWWW,False,5,0.5948239505290985,0.3768|0.4818|0.7995|0.3915|0.9245,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,90397_GRXOR.png,GRXOR,4MM44,False,5,0.6022527933120727,0.7798|0.4802|0.3255|0.6324|0.7935,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,46890_MXODT.png,MXODT,W4444,False,5,0.6030001103878021,0.9106|0.3442|0.3689|0.6737|0.7176,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,84496_XIN7V.png,XIN7V,WMW44,False,5,0.6047212958335877,0.4248|0.5739|0.5661|0.7526|0.7063,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,28586_O1X0C.png,O1X0C,WMMW4,False,5,0.6059285342693329,0.5204|0.5699|0.4964|0.4430|1.0000,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,67687_QZ7JU.png,QZ7JU,4WWWW,False,5,0.6101725816726684,0.9980|0.4769|0.6901|0.3846|0.5013,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,19697_N8XJL.png,N8XJL,W4WM4,False,5,0.6103711247444152,0.8455|0.3750|0.6684|0.5043|0.6587,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,71994_LRGCF.png,LRGCF,WM44W,False,5,0.611285263299942,0.9783|0.4797|0.5244|0.4068|0.6671,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,44996_XJBIF.png,XJBIF,W4WW4,False,5,0.6126099169254303,0.5885|0.2541|0.8506|0.9996|0.3703,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,44789_0TDNU.png,0TDNU,W4WW4,False,5,0.6132300615310669,0.7169|0.4142|0.7277|0.5137|0.6936,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,31996_PFNQV.png,PFNQV,WMM4W,False,5,0.6139302849769592,0.9992|0.6192|0.4200|0.4698|0.5616,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,86587_5Y7YU.png,5Y7YU,WWW4W,False,5,0.615323257446289,0.4726|0.6305|0.9993|0.4097|0.5646,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,38393_DY187.png,DY187,4WM44,False,5,0.6156829774379731,0.6650|0.3283|0.7442|0.3649|0.9760,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,66288_XK8JY.png,XK8JY,M4WW4,False,5,0.6164014220237732,0.4993|0.4376|0.9802|0.5349|0.6300,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,24999_YULEU.png,YULEU,W64WM,False,5,0.6172601342201233,0.9994|0.3507|0.8514|0.3865|0.4982,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,87985_STOFP.png,STOFP,444WW,False,5,0.6178662657737732,0.4351|0.3542|0.3591|0.9557|0.9851,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,98293_2RCP9.png,2RCP9,G4W4W,False,5,0.6182028591632843,0.4694|0.4122|1.0000|0.5518|0.6576,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,62490_CDTJN.png,CDTJN,GM44W,False,5,0.6182390749454498,0.5500|0.4905|0.5413|0.5271|0.9822,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,96788_9MKPM.png,9MKPM,4WWWW,False,5,0.61889368891716,0.6886|0.4366|0.9837|0.4541|0.5315,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,4398_NQ8N7.png,NQ8N7,WM4W4,False,5,0.6192144453525543,0.5836|0.3337|0.4636|0.9966|0.7186,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,4489_XCDXN.png,XCDXN,W4GWW,False,5,0.6193357944488526,0.5453|0.7051|0.4346|0.4541|0.9575,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,64894_IQLUZ.png,IQLUZ,44WW4,False,5,0.619689655303955,0.3349|0.6903|0.5246|0.5496|0.9990,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,36298_3N3E0.png,3N3E0,4W44W,False,5,0.6207765460014343,0.8368|0.7018|0.4945|0.4205|0.6503,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,86688_3U80Y.png,3U80Y,W4WWW,False,5,0.6208006143569946,0.4957|0.2903|0.3577|0.9636|0.9966,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,85988_QEZ3D.png,QEZ3D,444WW,False,5,0.6221665799617767,0.5954|0.4289|0.8175|0.6928|0.5762,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,92398_6TZZT.png,6TZZT,W4444,False,5,0.6224054574966431,0.5690|0.6912|0.5838|0.5263|0.7417,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,66386_SB7TP.png,SB7TP,4WWMA,False,5,0.6225353658199311,0.3590|0.6941|0.4328|0.6702|0.9566,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,27192_AK3TD.png,AK3TD,MW4W4,False,5,0.6269457399845123,0.3945|0.8127|0.5118|0.4250|0.9906,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,12395_7AS2U.png,7AS2U,W6WWW,False,5,0.6272444546222686,0.5074|0.2429|0.4034|0.9913|0.9912,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,65499_PXD1J.png,PXD1J,WWWWG,False,5,0.6273441970348358,0.9989|0.3248|0.4423|0.9637|0.4070,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,296_5HO6I.png,5HO6I,4WW44,False,5,0.6277745604515076,0.7670|0.7911|0.4428|0.4832|0.6548,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,7899_GNTOJ.png,GNTOJ,4WWWW,False,5,0.6279563426971435,0.9964|0.4662|0.5654|0.6166|0.4952,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,70189_XT6VY.png,XT6VY,W4WMW,False,5,0.6286433398723602,0.4457|0.3549|0.9931|0.3496|0.9999,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,28295_Q62UZ.png,Q62UZ,44444,False,5,0.6287552773952484,0.4323|0.9173|0.4273|0.5167|0.8502,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,50795_LYJ7R.png,LYJ7R,WMMWW,False,5,0.630011773109436,0.6582|0.5914|0.4267|0.8856|0.5882,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,55494_N5GME.png,N5GME,M4444,False,5,0.6307619988918305,0.6326|0.4621|0.9670|0.3837|0.7084,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,43188_HUW0R.png,HUW0R,WW4M4,False,5,0.6308855772018432,0.9989|0.7884|0.3825|0.4601|0.5245,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,10596_482L6.png,482L6,W4W44,False,5,0.6317596018314362,0.9993|0.3787|0.3314|0.4661|0.9833,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,61992_MDCO7.png,MDCO7,W4GG4,False,5,0.6318010270595551,0.7409|0.3429|0.6004|0.4805|0.9942,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,23486_XWZAP.png,XWZAP,MMWWW,False,5,0.6320822477340698,0.4910|0.5645|0.3793|0.9719|0.7537,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,27189_LRQP5.png,LRQP5,JGWW4,False,5,0.6320886135101318,0.5241|0.5854|0.7814|0.5986|0.6710,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,93489_6O1QR.png,6O1QR,W4M4W,False,5,0.6331507205963135,0.6426|0.8875|0.5708|0.5324|0.5323,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,9894_UL7P3.png,UL7P3,44W44,False,5,0.6337140202522278,0.9659|0.4453|0.3452|0.4125|0.9997,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,28186_KKJQX.png,KKJQX,WWW44,False,5,0.6341322541236878,0.9949|0.5561|0.5868|0.6389|0.3940,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,9488_D815Q.png,D815Q,WW4W4,False,5,0.6342443108558655,0.5254|0.4115|0.6977|0.5408|0.9958,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,64789_8BO8M.png,8BO8M,W4W4W,False,5,0.6343132376670837,0.9987|0.3244|0.3665|0.5059|0.9761,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,60595_CFM07.png,CFM07,4GWW4,False,5,0.6354996919631958,0.6300|0.3717|0.9766|0.6280|0.5712,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,71695_DVRD7.png,DVRD7,WWW44,False,5,0.6366331815719605,0.7968|0.5163|0.3506|0.7068|0.8126,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,91485_SL9MO.png,SL9MO,W4WWW,False,5,0.6378198862075806,0.5348|0.7080|0.4939|0.7679|0.6845,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,75195_XUXYU.png,XUXYU,4WW44,False,5,0.6382600724697113,0.4140|0.6096|0.9200|0.5192|0.7285,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,17287_XOOT8.png,XOOT8,MMWM4,False,5,0.638660991191864,0.8984|0.8770|0.3652|0.3215|0.7312,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,12393_2MG59.png,2MG59,4W444,False,5,0.6389477133750916,0.4752|0.3960|0.9257|0.8416|0.5563,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,28285_AJQCH.png,AJQCH,MMWGW,False,5,0.6395990014076233,0.5499|0.9387|0.8032|0.4456|0.4606,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,5086_GH87L.png,GH87L,4MWMW,False,5,0.6397116482257843,0.5941|0.4940|0.4236|0.6918|0.9951,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,68889_2FCVA.png,2FCVA,WW44W,False,5,0.640069180727005,0.6523|0.5517|0.4714|0.5250|1.0000,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,70986_9Y97O.png,9Y97O,W4W44,False,5,0.6405094683170318,0.9975|0.4271|0.9297|0.3691|0.4791,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,89087_AYOV2.png,AYOV2,WWMWW,False,5,0.6409928262233734,0.9983|0.6043|0.4911|0.4886|0.6226,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,79391_JKI6Q.png,JKI6Q,WMW44,False,5,0.6421984970569611,0.3532|0.4360|0.9553|0.4668|0.9997,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,74398_9H5RD.png,9H5RD,WMW44,False,5,0.6427733540534973,0.9857|0.6146|0.4322|0.5207|0.6605,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,97795_5D2U0.png,5D2U0,W44W4,False,5,0.6429547071456909,0.4271|0.7226|0.3625|0.8549|0.8478,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,48990_R0VIU.png,R0VIU,W4W44,False,5,0.6429957985877991,0.9998|0.5061|0.4690|0.4689|0.7712,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,64085_D7N3E.png,D7N3E,W4W44,False,5,0.6435611844062805,0.7044|0.4119|0.4816|0.6202|0.9997,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,19592_98UX3.png,98UX3,W4W44,False,5,0.6437356770038605,0.9908|0.4242|0.4023|0.4014|0.9999,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,65191_1KX2T.png,1KX2T,W4W4W,False,5,0.6439074099063873,0.9158|0.4614|0.4568|0.3934|0.9922,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,86695_L5QTN.png,L5QTN,W4MWW,False,5,0.6443768799304962,0.3725|0.9951|0.5116|0.3431|0.9995,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,74696_OKS0X.png,OKS0X,WMW44,False,5,0.6453165471553802,0.7525|0.4124|0.4357|0.6307|0.9952,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,61988_K0X2U.png,K0X2U,M4W44,False,5,0.6464535057544708,0.8540|0.4948|0.5550|0.7837|0.5447,False,False,False,False,False
normal_denoised,normal,normal_M5_denoised,M5,train_012,592_0RTUM.png,0RTUM,44W44,False,5,0.6466113686561584,0.5204|0.9524|0.9999|0.3669|0.3935,False,False,False,False,False
